fwag,male,asian_indian,white,tradeunion,schooling,cert_nomat,dip_nomat,cert_mat,dip_mat,bachelors,honours,married,homerooms,homeroomssq,hhintmonth_5,hhintmonth_7,hhintmonth_10,hhintmonth_11,hhintmonth_12,province_2,province_3,province_4,province_6,province_7,province_8,province_9,geo2011_3,coloured,best_age_yrs,agesq,schoolingsq,bach_dip,hhintmonth_3,hhintmonth_4,hhintmonth_6,hhintmonth_8,hhintmonth_9,province_5,geo2011_2,ident,original,pesos
23282,0,0,0,0,12,0,0,1,0,0,0,1,6,36,0,0,0,0,0,0,0,0,1,0,0,0,0,0,59,3481,144,0,1,0,0,0,0,0,1,24290,23282,1088.0145263671875
2200,0,0,0,0,12,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,441,144,0,1,0,0,0,0,1,1,32769,2200,1029.68115234375
17000,0,0,0,0,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,1,0,0,0,41,1681,144,0,0,1,0,0,0,0,1,14688,17000,2534.492919921875
3500,1,0,0,0,9,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,0,1,28,784,81,0,0,0,0,0,1,1,1,7270,3500,1949.9876708984375
10700,0,0,0,0,12,0,0,0,0,0,0,0,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,28,784,144,0,0,0,0,0,0,0,1,6783,10700,1116.08203125
6000,1,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,26,676,144,0,0,0,0,0,0,0,1,9029,6000,610.7481689453125
1100,0,0,0,0,0,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,2304,0,0,0,0,0,0,1,1,0,16547,1100,322.768798828125
3500,1,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,29,841,121,0,0,1,0,0,0,0,1,8915,3500,5575.72705078125
2730,0,0,0,0,8,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,29,841,64,0,0,0,0,0,0,0,1,9123,2730,264.335205078125
2800,1,0,0,0,8,0,0,0,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,2025,64,0,0,0,0,0,0,0,1,1679,2800,264.335205078125
5320,1,0,0,0,7,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,0,0,0,0,1,31,961,49,0,0,0,0,0,0,0,1,31171,5320,264.335205078125
2600,1,0,0,0,8,0,0,0,0,0,0,0,4,16,1,0,0,0,0,0,0,0,0,0,1,0,0,0,45,2025,64,0,0,0,0,0,0,0,1,35800,2600,763.233154296875
2496,0,0,0,0,8,0,0,0,0,0,0,1,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,1,34,1156,64,0,0,0,0,0,0,0,0,19300,2496,188.86012268066406
2500,1,0,0,0,12,0,1,0,0,0,0,1,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,1,34,1156,144,0,0,0,0,0,0,0,0,18730,2500,188.86012268066406
3000,1,0,0,0,6,0,0,0,0,0,0,0,5,25,0,0,1,0,0,0,0,0,0,0,0,0,1,1,58,3364,36,0,0,0,0,0,0,0,0,23310,3000,188.86012268066406
13000,0,0,0,1,12,0,1,0,0,0,0,0,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,900,144,0,0,0,0,0,0,1,1,19479,13000,4867.1064453125
9000,0,0,0,0,12,0,0,0,1,0,0,0,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,144,0,0,0,0,0,0,1,1,7760,9000,4867.1064453125
3000,0,0,0,1,12,0,0,0,0,0,0,0,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,42,1764,144,0,0,0,0,0,0,1,1,37114,3000,4867.1064453125
4500,0,0,0,1,12,0,0,0,0,0,0,0,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,0,37,1369,144,0,0,0,0,0,0,1,1,22804,4500,4867.1064453125
1800,0,0,0,0,12,0,0,0,0,0,0,1,10,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1600,144,0,0,0,0,1,0,1,0,11589,1800,155.22349548339844
2280,1,0,0,0,7,0,0,0,0,0,0,0,4,16,0,0,0,1,0,0,0,0,0,0,0,0,0,0,48,2304,49,0,0,0,0,0,0,0,1,356,2280,584.8353271484375
688,0,0,0,0,9,0,0,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,1,0,0,29,841,81,0,1,0,0,0,0,0,0,40379,688,1324.5050048828125
7000,0,0,0,1,12,0,0,1,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,35,1225,144,0,0,0,0,0,1,0,1,34559,7000,954.1915283203125
5000,1,0,0,1,9,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,55,3025,81,0,0,0,0,0,0,0,1,39133,5000,596.648681640625
1000,1,0,0,0,6,0,0,0,0,0,0,0,6,36,0,0,0,0,0,1,0,0,0,0,0,0,0,0,51,2601,36,0,0,1,0,0,0,0,0,34774,1000,3525.559326171875
680,0,0,0,0,1,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,1,0,0,53,2809,1,0,1,0,0,0,0,0,0,32310,680,1498.6265869140625
1100,1,0,0,0,0,0,0,0,0,0,0,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1225,0,0,0,0,0,0,0,1,0,39958,1100,98.65794372558594
600,0,0,0,0,0,0,0,0,0,0,0,0,3,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,32,1024,0,0,0,0,0,0,0,1,0,3845,600,98.65794372558594
5000,0,0,0,0,12,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,1,43,1849,144,0,0,0,0,0,1,1,1,2094,5000,792.70880126953125
2400,1,0,0,0,11,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,45,2025,121,0,0,1,0,0,0,0,1,36814,2400,2143.951171875
3000,0,0,0,0,12,1,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,51,2601,144,0,0,1,0,0,0,0,1,40925,3000,2143.951171875
600,1,0,0,0,0,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,50,2500,0,0,0,0,1,0,0,1,0,7607,600,268.6083984375
3300,1,0,0,0,11,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,24,576,121,0,0,1,0,0,0,0,0,39867,3300,1825.6053466796875
7000,1,0,0,0,12,1,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,1,0,1,0,40,1600,144,0,0,1,0,0,0,0,0,19918,7000,1825.6053466796875
3644,1,0,0,0,12,0,0,0,0,0,0,0,6,36,1,0,0,0,0,0,0,0,0,0,1,0,0,0,45,2025,144,0,0,0,0,0,0,0,1,241,3644,13916.7919921875
27000,0,0,1,0,12,0,0,0,0,0,0,1,8,64,1,0,0,0,0,0,0,0,0,0,0,0,0,0,51,2601,144,1,0,0,0,0,0,0,1,18803,27000,4054.884033203125
5200,1,0,0,0,12,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,841,144,0,0,0,0,0,0,0,1,7354,5200,2730.530517578125
2200,0,0,0,0,12,1,0,0,0,0,0,0,9,81,1,0,0,0,0,0,0,0,0,0,0,1,0,0,45,2025,144,0,0,0,0,0,0,0,0,23558,2200,1321.041748046875
3000,0,0,0,1,12,0,0,0,0,0,0,0,7,49,1,0,0,0,0,1,0,0,0,0,0,0,0,0,58,3364,144,0,0,0,0,0,0,0,0,34044,3000,105.35908508300781
3300,0,0,0,0,11,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,1,0,0,0,56,3136,121,0,0,1,0,0,0,0,1,36819,3300,991.54962158203125
7500,1,0,0,0,12,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,900,144,0,0,0,0,1,0,1,1,34330,7500,773.236083984375
8000,1,0,0,1,12,0,0,1,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,784,144,0,0,0,0,1,0,1,1,28357,8000,773.236083984375
2200,0,0,0,0,12,0,0,1,0,0,0,0,2,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,41,1681,144,0,0,1,0,0,0,0,1,12590,2200,564.5733642578125
2500,0,0,0,0,11,0,0,0,0,0,0,0,7,49,1,0,0,0,0,0,0,0,0,0,0,1,0,0,47,2209,121,0,0,0,0,0,0,0,0,20422,2500,1974.4603271484375
8500,1,0,0,0,11,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,961,121,0,0,0,0,1,0,0,1,30260,8500,1102.9871826171875
1038,0,0,0,0,10,0,0,0,0,0,0,0,2,4,0,0,0,0,0,0,0,0,0,0,0,0,1,1,48,2304,100,0,0,0,0,0,1,0,0,3570,1038,711.70159912109375
3000,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,54,2916,0,0,0,1,0,0,0,0,1,1569,3000,693.28656005859375
11354,0,0,0,1,12,0,0,0,1,0,0,0,3,9,0,0,0,0,0,1,0,0,0,0,0,0,0,0,43,1849,144,0,0,0,1,0,0,0,0,23276,11354,3637.44970703125
12800,0,0,0,1,12,0,0,0,0,1,0,0,8,64,0,0,0,0,0,1,0,0,0,0,0,0,0,0,48,2304,144,0,0,0,0,1,0,0,0,15465,12800,653.677490234375
29000,1,0,0,1,12,0,0,0,0,0,0,1,7,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,51,2601,144,1,0,0,0,1,0,0,1,24218,29000,603.64178466796875
680,1,0,0,1,10,0,0,0,0,0,0,0,7,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,23,529,100,0,0,0,0,1,0,0,1,19541,680,603.64178466796875
12400,0,0,0,1,12,0,0,0,1,0,0,1,7,49,0,0,0,0,0,0,1,0,0,0,0,0,0,1,45,2025,144,0,0,0,0,1,0,0,1,1076,12400,603.64178466796875
3500,1,0,0,0,10,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,841,100,0,0,0,0,0,1,1,0,27056,3500,1770.3409423828125
11000,0,1,0,0,11,0,0,0,0,0,0,1,3,9,0,0,1,0,0,0,0,0,0,0,0,0,0,0,43,1849,121,0,0,0,0,0,0,1,1,21358,11000,1834.719482421875
3500,0,0,0,1,11,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,39,1521,121,0,0,0,0,0,1,1,0,38099,3500,899.06158447265625
2900,0,0,0,0,11,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,1,0,35,1225,121,0,0,0,0,0,1,1,0,7045,2900,899.06158447265625
3040,0,0,0,0,6,0,0,0,0,0,0,1,9,81,0,0,0,0,0,0,0,0,0,0,1,0,0,0,47,2209,36,0,0,0,0,0,0,0,1,25101,3040,315.96173095703125
6000,0,0,0,0,12,0,0,0,1,0,0,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,1,34,1156,144,0,0,0,0,0,0,0,1,40480,6000,1925.06396484375
4500,0,0,0,0,11,0,0,0,0,0,0,1,8,64,0,0,1,0,0,0,0,0,0,0,0,0,0,1,28,784,121,0,0,0,0,0,0,0,1,8553,4500,7611.88134765625
1200,0,0,0,0,11,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,48,2304,121,0,0,0,0,1,0,0,1,104,1200,2474.08056640625
5000,1,0,0,0,7,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,50,2500,49,0,0,0,0,1,0,0,1,35132,5000,2474.08056640625
360,1,0,0,0,12,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,1,0,0,0,0,26,676,144,0,0,0,0,1,0,0,1,38973,360,2474.08056640625
3400,1,0,0,0,4,0,0,0,0,0,0,1,2,4,0,0,0,0,0,1,0,0,0,0,0,0,0,0,60,3600,16,0,0,0,0,1,0,0,1,1301,3400,1370.327392578125
16500,0,0,1,0,12,0,0,0,0,0,1,0,3,9,0,0,0,1,0,0,0,0,0,0,0,0,0,0,27,729,144,0,0,0,0,0,0,0,1,24482,16500,2611.77197265625
8000,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,61,3721,0,0,1,0,0,0,0,0,1,34487,8000,3050.844970703125
6000,0,0,1,0,11,0,0,0,0,0,0,1,5,25,0,1,0,0,0,0,0,0,0,1,0,0,0,0,40,1600,121,0,0,0,0,0,0,0,1,19311,6000,4485.8779296875
11000,1,0,1,0,12,0,0,0,1,0,0,0,9,81,0,0,1,0,0,0,0,0,1,0,0,0,0,0,33,1089,144,0,0,0,0,0,0,0,1,34761,11000,1933.6683349609375
2200,0,0,0,0,9,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,40,1600,81,0,0,0,0,1,0,0,1,27955,2200,218.15338134765625
6500,1,0,0,0,11,0,0,0,0,0,0,1,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,37,1369,121,0,0,0,0,1,0,0,1,22277,6500,218.15338134765625
670,1,0,0,0,9,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,0,0,0,0,1,41,1681,81,0,0,0,0,0,1,0,1,33858,670,831.20623779296875
14000,1,0,1,0,12,1,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,29,841,144,0,0,0,0,0,0,0,1,16155,14000,17242.4375
1000,0,0,0,0,10,0,0,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28,784,100,0,0,0,0,0,1,1,0,40013,1000,187.44314575195313
3700,0,0,0,0,10,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1024,100,0,0,0,0,0,0,0,1,22552,3700,2950.845947265625
16000,1,0,0,0,12,1,0,0,0,0,0,1,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,53,2809,144,0,0,0,0,0,0,0,1,11389,16000,710.5848388671875
3036,0,0,0,0,6,0,0,0,0,0,0,1,5,25,1,0,0,0,0,0,0,0,0,0,0,0,0,1,47,2209,36,0,0,0,0,0,0,0,1,14334,3036,710.5848388671875
3950,1,0,0,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,27,729,100,0,0,1,0,0,0,0,1,8306,3950,1564.6048583984375
2750,0,0,0,0,10,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,23,529,100,0,0,1,0,0,0,0,1,16121,2750,1564.6048583984375
7000,1,0,1,0,12,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,1936,144,0,0,0,0,1,0,0,1,4365,7000,2561.8505859375
5000,0,0,0,1,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1600,144,0,0,0,1,0,0,0,1,24141,5000,2750.2060546875
600,0,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,31,961,121,0,1,0,0,0,0,1,0,35093,600,413.7489013671875
2000,1,0,0,0,7,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,18,324,49,0,0,0,0,0,1,0,1,3078,2000,569.51751708984375
4000,0,0,0,0,11,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,1,0,0,0,0,40,1600,121,0,0,0,1,0,0,0,1,11490,4000,572.33062744140625
9000,1,0,0,1,12,0,0,0,0,0,0,0,4,16,0,0,0,0,0,0,0,1,0,0,0,0,0,0,35,1225,144,0,0,1,0,0,0,0,1,6954,9000,2947.833740234375
600,0,0,0,0,9,0,0,0,0,0,0,0,10,100,1,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,81,0,0,0,0,0,0,1,0,12543,600,221.39439392089844
2000,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,44,1936,64,0,1,0,0,0,0,0,1,25192,2000,1407.4102783203125
3100,1,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,28,784,121,0,1,0,0,0,0,0,1,27139,3100,1407.4102783203125
3000,0,0,0,0,12,0,0,0,0,0,0,0,6,36,1,0,0,0,0,0,0,0,0,0,0,0,0,0,39,1521,144,0,0,0,0,0,0,1,0,95,3000,895.54571533203125
2000,0,0,0,0,12,0,0,1,0,0,0,0,3,9,0,0,0,0,0,0,1,0,0,0,0,0,0,0,31,961,144,0,0,0,0,1,0,0,0,1694,2000,497.5616760253906
2500,1,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,34,1156,144,0,0,0,1,0,0,0,1,20634,2500,2267.901123046875
3000,1,0,0,0,11,0,0,0,0,0,0,0,10,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,30,900,121,0,0,0,0,0,0,0,0,27049,3000,1718.5550537109375
2300,0,0,0,0,0,0,0,0,0,0,0,0,10,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,58,3364,0,0,0,0,0,0,0,0,0,32036,2300,1718.5550537109375
1000,1,0,0,1,12,0,0,0,0,0,0,0,10,100,1,0,0,0,0,0,0,0,0,0,0,1,0,0,26,676,144,0,0,0,0,0,0,0,0,3258,1000,1718.5550537109375
4600,0,0,0,0,12,0,0,1,0,0,0,1,2,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,37,1369,144,0,0,0,0,1,0,0,1,19769,4600,526.936279296875
54000,1,0,1,0,12,0,0,0,0,0,0,1,8,64,0,0,1,0,0,0,0,0,0,0,1,0,0,0,36,1296,144,0,0,0,0,0,0,0,1,25576,54000,992.80731201171875
1765,0,0,0,0,12,0,0,0,0,0,0,0,7,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,27,729,144,0,0,0,0,0,0,0,0,18412,1765,1978.701904296875
1760,0,0,0,0,8,0,0,0,0,0,0,0,7,49,1,0,0,0,0,0,0,0,0,0,1,0,0,0,30,900,64,0,0,0,0,0,0,0,0,18380,1760,1978.701904296875
680,0,0,0,0,0,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2209,0,0,0,0,0,0,1,1,0,18345,680,167.8362579345703
18000,1,0,0,1,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,31,961,144,1,0,0,0,1,0,0,0,6621,18000,577.65478515625
3800,0,0,0,0,12,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,30,900,144,0,0,1,0,0,0,0,1,36993,3800,1692.3736572265625
750,1,0,0,0,9,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,1,27,729,81,0,0,0,0,1,0,0,1,31081,750,194.75991821289063
11000,0,0,1,0,12,0,0,1,0,0,0,1,4,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,34,1156,144,0,0,0,0,0,0,0,1,36304,11000,2149.498779296875
11000,1,0,1,0,12,0,0,0,0,0,0,1,4,16,0,1,0,0,0,0,0,0,0,1,0,0,0,0,30,900,144,0,0,0,0,0,0,0,1,31561,11000,2149.498779296875
3800,0,0,0,0,10,0,0,0,0,0,0,1,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,46,2116,100,0,0,0,0,0,0,0,1,2482,3800,2359.38232421875
3000,0,0,0,0,12,0,0,1,0,0,0,0,2,4,0,1,0,0,0,0,0,0,0,1,0,0,0,0,25,625,144,0,0,0,0,0,0,0,1,32139,3000,2359.38232421875
2979,0,0,0,0,12,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,31,961,144,0,0,0,0,0,0,0,1,3466,2979,4913.66357421875
5000,1,0,0,0,5,0,0,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,62,3844,25,0,0,0,0,0,0,0,1,38479,5000,205.29339599609375
4000,1,0,0,1,12,0,1,0,0,0,0,1,4,16,0,0,0,0,0,0,0,0,0,1,0,0,0,0,45,2025,144,0,0,0,0,0,0,0,1,9361,4000,205.29339599609375
6075,0,0,0,1,12,0,0,1,0,0,0,1,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47,2209,144,0,0,0,0,0,0,1,0,11079,6075,181.70608520507813
632,0,0,0,0,9,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,1024,81,0,0,1,0,0,0,1,0,30465,632,461.26171875
3700,1,0,0,0,7,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,484,49,0,0,1,0,0,0,1,0,22651,3700,461.26171875
8000,1,0,0,0,12,0,0,1,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,144,0,0,1,0,0,0,1,0,40226,8000,461.26171875
3900,1,0,0,0,11,0,0,0,0,0,0,0,5,25,0,0,0,0,0,0,0,0,0,0,0,0,0,0,38,1444,121,0,0,1,0,0,0,1,0,28077,3900,461.26171875
12600,0,0,0,1,12,0,0,0,0,0,0,1,3,9,1,0,0,0,0,0,0,0,0,0,1,0,0,0,53,2809,144,1,0,0,0,0,0,0,1,15657,12600,626.55670166015625
11000,0,0,1,0,12,0,0,0,0,0,0,1,7,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,51,2601,144,0,0,0,0,1,0,0,1,8566,11000,775.76177978515625
4100,0,0,0,1,9,0,0,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,51,2601,81,0,1,0,0,0,0,0,1,24179,4100,5642.505859375
5300,1,0,0,1,8,0,0,0,0,0,0,0,8,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,33,1089,64,0,1,0,0,0,0,0,1,22807,5300,5642.505859375
5200,0,0,0,1,11,0,0,0,0,0,0,1,8,64,0,0,0,0,0,0,0,0,0,0,1,0,0,0,31,961,121,0,1,0,0,0,0,0,1,21942,5200,5642.505859375
3500,1,0,0,0,6,0,0,0,0,0,0,0,7,49,0,0,0,0,0,1,0,0,0,0,0,0,0,0,29,841,36,0,0,0,1,0,0,0,0,7899,3500,1670.7255859375
3000,0,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,24,576,121,0,0,0,0,0,1,0,1,33244,3000,4007.978759765625
3000,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,37,1369,100,0,0,0,0,0,0,0,1,11863,3000,545.18359375
3000,1,0,0,0,12,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,30,900,144,0,0,0,0,0,0,1,1,28234,3000,2799.88427734375
3500,1,0,0,1,12,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,961,144,0,0,0,0,0,0,1,1,20337,3500,2799.88427734375
3200,0,0,0,0,12,0,0,0,0,0,0,0,7,49,0,0,1,0,0,0,0,0,0,0,0,0,1,0,31,961,144,0,0,0,0,0,0,1,0,19314,3200,156.2277374267578
2000,0,0,0,0,10,0,0,0,0,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,676,100,0,0,0,0,0,1,0,1,4563,2000,590.05908203125
4500,0,0,0,1,12,0,0,0,0,0,0,1,3,9,1,0,0,0,0,0,0,1,0,0,0,0,0,0,46,2116,144,0,0,0,0,0,0,0,1,24227,4500,2764.2900390625
24000,1,0,0,1,12,0,0,0,1,0,0,0,12,144,1,0,0,0,0,0,0,0,0,0,0,1,0,0,58,3364,144,0,0,0,0,0,0,0,0,9899,24000,1655.6470947265625
2000,0,0,0,0,12,0,0,0,0,0,0,0,6,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,1764,144,0,1,0,0,0,0,1,0,38591,2000,1008.0393676757813
1958,0,0,0,0,10,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,1600,100,0,0,1,0,0,0,1,0,10198,1958,613.399169921875
3000,1,0,0,1,12,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,1089,144,0,0,0,0,0,1,0,1,30749,3000,363.6349182128906
1600,0,0,0,0,10,0,0,0,0,0,0,1,5,25,0,0,0,0,0,0,1,0,0,0,0,0,0,1,33,1089,100,0,0,0,0,0,1,0,1,26974,1600,363.6349182128906
3800,1,0,0,0,10,0,0,0,0,0,0,1,3,9,0,0,0,0,0,1,0,0,0,0,0,0,1,1,31,961,100,0,0,0,1,0,0,0,0,12787,3800,1143.1094970703125
4000,0,0,0,0,12,1,0,0,0,0,0,0,3,9,0,1,0,0,0,0,0,0,0,0,0,0,0,0,31,961,144,0,0,0,0,0,0,1,1,10790,4000,8845.8037109375
4000,0,0,0,0,12,0,0,0,0,0,0,0,4,16,0,1,0,0,0,0,0,0,0,0,0,0,0,0,34,1156,144,0,0,0,0,0,0,1,1,26807,4000,199.40406799316406
3000,1,0,0,0,11,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,34,1156,121,0,0,0,1,0,0,0,1,3918,3000,7625.08203125
7000,0,0,0,0,12,0,0,1,0,0,0,1,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,45,2025,144,0,0,0,0,0,0,0,1,10515,7000,242.4186248779297
7000,1,0,0,1,9,0,0,0,0,0,0,1,5,25,0,1,0,0,0,0,0,0,0,0,0,0,0,1,39,1521,81,0,0,0,0,0,0,0,1,31601,7000,242.4186248779297
2000,0,0,0,0,8,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,32,1024,64,0,0,0,1,0,0,0,1,30967,2000,1799.3131103515625
2560,1,0,0,0,8,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,19,361,64,0,0,0,0,0,0,0,1,19611,2560,269.08331298828125
2560,0,0,0,0,9,0,0,0,0,0,0,0,3,9,0,1,0,0,0,0,1,0,0,0,0,0,0,1,24,576,81,0,0,0,0,0,0,0,1,25181,2560,269.08331298828125
3400,1,0,0,0,8,0,0,0,0,0,0,1,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,1,45,2025,64,0,0,0,0,0,0,0,1,2919,3400,348.2904052734375
3000,1,0,0,0,12,0,0,0,0,0,0,1,4,16,1,0,0,0,0,0,0,0,0,0,0,0,0,0,37,1369,144,0,0,0,0,0,0,1,1,16112,3000,2182.75634765625
6000,1,0,0,0,9,0,0,0,0,0,0,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,47,2209,81,0,0,0,0,0,0,1,0,39977,6000,112.82575988769531
3100,0,0,0,0,11,0,0,0,0,0,0,1,3,9,1,0,0,0,0,0,0,0,0,0,0,0,1,0,44,1936,121,0,0,0,0,0,0,1,0,13203,3100,112.82575988769531
1200,0,0,0,0,12,0,0,0,0,0,0,0,7,49,0,0,0,0,0,0,0,0,0,1,0,0,0,0,21,441,144,0,0,0,0,0,0,0,1,40326,1200,2103.717529296875
